"SNO","name","symbol","date","daily_high","daily_low","open_price","close_price","volume","marketcap","daily_percent_change","liquidity_ratio","true_range","average_true_range","volatility_ratio","daily_percent_change_min_max"
"77","Tether","USDT","2015-05-18","1","1","1","1","31.38680076599121","451600","0","6.950133030556069e-05","0","0.0007662200308465338","0","0"
"78","Tether","USDT","2015-05-19","1","1","1","1","25358.69921875","451600","0","0.05615300978465456","0","0.0007563966971177321","0","0"
"79","Tether","USDT","2015-05-20","1","1","1","1","21978.900390625","451600","0","0.04866895569226085","0","0.0007468220553820647","0","0"
"80","Tether","USDT","2015-05-21","1","1","1","1","53849.1015625","451600","0","0.11924070319419841","0","0.0007374867796897888","0","0"
"81","Tether","USDT","2015-05-22","1","1","1","1","20209.30078125","451600","0","0.04475044459975642","0","0.0007283820046318902","0","0"
"82","Tether","USDT","2015-05-23","1","1","1","1","30.01650047302246","451600","0","6.646700724761395e-05","0","0.0007194992972583305","0","0"
"83","Tether","USDT","2015-05-24","1","1","1","1","5381.64013671875","451600","0","0.01191682935500166","0","0.0007108306310263025","0","0"
"84","Tether","USDT","2015-05-25","1","1","1","1","2845.860107421875","451600","0","0.006301727430075011","0","0.0007023683616093227","0","0"
"85","Tether","USDT","2015-05-26","1","1","1","1","1243.75","451600","0","0.002754096545615589","0","0.0006941052044139189","0","0"
"86","Tether","USDT","2015-05-27","1","1","1","1","28001.69921875","451600","0","0.06200553414249336","0","0.0006860342136649198","0","0"
"87","Tether","USDT","2015-05-28","1","1","1","1","70611.5","451600","0","0.15635850310008859","0","0.0006781487629331391","0","0"
"88","Tether","USDT","2015-05-29","1","1","1","1","16640.400390625","451600","0","0.036847653655059785","0","0.0006704425269907171","0","0"
"89","Tether","USDT","2015-05-30","1","1","1","1","12447.900390625","451600","0","0.027563995550542515","0","0.0006629094648896979","0","0"
"90","Tether","USDT","2015-05-31","1","1","1","1","2522.3798828125","451600","0","0.0055854293242083705","0","0.0006555438041687012","0","0"
"91","Tether","USDT","2015-06-01","1","1","1","1","40887.3984375","451600","0","0.09053896908215235","0","0.0006483400261009133","0","0"
"92","Tether","USDT","2015-06-02","1","1","1","1","75455.703125","451600","0","0.16708525935562443","0","0.0006412928519041642","0","0"
"93","Tether","USDT","2015-06-03","1","1","1","1","24994.19921875","451600","0","0.055345879580934454","0","0.0006343972298406786","0","0"
"94","Tether","USDT","2015-06-04","1","1","1","1","151.84300231933594","451600","0","0.00033623339751845865","0","0.0006276483231402458","0","0"
"95","Tether","USDT","2015-06-05","1","1","1","1","21.511199951171875","451600","0","4.763330370055774e-05","0","0.000621041498686138","0","0"
"96","Tether","USDT","2015-06-06","1","1","1","1","30.22249984741211","451600","0","6.69231617524626e-05","0","0.0006145723164081573","0","0"
"97","Tether","USDT","2015-06-07","1","1","1","1","1547.449951171875","451600","0","0.003426594223144099","0","0.0006082365193317846","0","0"
"98","Tether","USDT","2015-06-08","1","1","1","1","126.15699768066406","451600","0","0.0002793556193105936","0","0.0006020300242365623","0","0"
"99","Tether","USDT","2015-06-09","1","1","1","1","323.2120056152344","451600","0","0.0007157041754101735","0","0.0005959489128806374","0","0"
"100","Tether","USDT","2015-06-10","1","1","1","1","45550.8984375","451600","0","0.10086558555690876","0","0.000589989423751831","0","0"
"101","Tether","USDT","2015-06-11","1","1","1","1","50162.3984375","451600","0","0.11107705588463242","0","0.0005841479443087436","0","0"
"102","Tether","USDT","2015-06-12","1","1","1","1","41981","451600","0","0.09296058458813108","0","0.0005784210036782658","0","0"
"103","Tether","USDT","2015-06-13","1","1","1","1","1635.9300537109375","451600","0","0.0036225200480755923","0","0.0005728052657784767","0","0"
"104","Tether","USDT","2015-06-14","1","1","1","1","1348.7099609375","451600","0","0.0029865145282052703","0","0.000567297522838299","0","0"
"105","Tether","USDT","2015-06-15","1","1","1","1","262077","451600","0","0.5803299379982285","0","0.0005618946892874581","0","0"
"106","Tether","USDT","2015-06-16","1","1","1","1","204282","451600","0","0.45235163861824623","0","0.0005565937959922934","0","0"
"107","Tether","USDT","2015-06-17","1","1","1","1","7822.330078125","451600","0","0.01732136864066652","0","0.0005513919848147954","0","0"
"108","Tether","USDT","2015-06-18","1","1","1","1","33803.6015625","451600","0","0.07485297068755536","0","0.0005462865034739176","0","0"
"109","Tether","USDT","2015-06-19","1","1","1","1","10983.2001953125","451600","0","0.024320638164996678","0","0.0005412747006897533","0","0"
"110","Tether","USDT","2015-06-20","1","1","1","1","2423.97998046875","451600","0","0.00536753760068368","0","0.0005363540215925737","0","0"
"111","Tether","USDT","2015-06-21","1","1","1","1","370.87799072265625","451600","0","0.0008212533009801954","0","0.000531522003380028","0","0"
"112","Tether","USDT","2015-06-22","1","1","1","1","403.5610046386719","451600","0","0.0008936248995541893","0","0.000526776271206992","0","0"
"113","Tether","USDT","2015-06-23","1","1","1","1","19972.69921875","451600","0","0.04422652617083703","0","0.0005221145342936558","0","0"
"114","Tether","USDT","2015-06-24","1","1","1","1","633456","451600","0","1.4026926483613817","0","0.0005175345822384483","0","0"
"115","Tether","USDT","2015-06-25","1","1","1","1","63844.80078125","451600","0","0.14137466957761294","0","0.0005130342815233313","0","0"
"116","Tether","USDT","2015-06-26","1","1","1","1","3128.969970703125","451600","0","0.00692863146745599","0","0.0005086115721998544","0","0"
"117","Tether","USDT","2015-06-27","1","1","1","1","668536","451600","0","1.4803720106288751","0","0.0005042644647451547","0","0"
"118","Tether","USDT","2015-06-28","1","1","1","1","409.44000244140625","451600","0","0.0009066430523503239","0","0.0004999910370778229","0","0"
"119","Tether","USDT","2015-06-29","1","1","1","1","3121.3798828125","451600","0","0.006911824364066652","0","0.0004957894317242278","0","0"
"120","Tether","USDT","2015-06-30","1","1","1","1","472575","451600","0","1.0464459698848538","0","0.0004916578531265259","0","0"
"121","Tether","USDT","2015-07-01","1","1","1","1","110325","451600","0","0.24429805137289637","0","0.0004875945650841579","0","0"
"122","Tether","USDT","2015-07-02","1","1","1","1","1436.3900146484375","451600","0","0.003180668765829135","0","0.000483597888321173","0","0"
"123","Tether","USDT","2015-07-03","1","1","1","1","14061.2998046875","451600","0","0.03113662489966231","0","0.00047966619817222034","0","0"
"124","Tether","USDT","2015-07-04","1","1","1","1","100.02200317382812","451600","0","0.0002214836208455007","0","0.0004757979223805089","0","0"
"125","Tether","USDT","2015-07-05","1","1","1","1","8107.27978515625","451600","0","0.017952346734181245","0","0.00047199153900146483","0","0"
"126","Tether","USDT","2015-07-06","1","1","1","1","652389","451600","0","1.4446169176262178","0","0.00046824557440621514","0","0"
"127","Tether","USDT","2015-07-07","1","1","1","1","34946.1015625","451600","0","0.07738286439880425","0","0.00046455860137939453","0","0"
"128","Tether","USDT","2015-07-08","1","1","1","1","1632.5799560546875","451600","0","0.0036151017627428866","0","0.000460929237306118","0","0"
"129","Tether","USDT","2015-07-09","1","1","1","1","516.1849975585938","451600","0","0.0011430137235575592","0","0.0004573561424432799","0","0"
"130","Tether","USDT","2015-07-10","1","1","1","1","1065.3900146484375","451600","0","0.0023591452937299323","0","0.00045383801827063926","0","0"
"131","Tether","USDT","2015-07-11","1","1","1","1","1621.97998046875","451600","0","0.0035916297176013063","0","0.00045037360591742827","0","0"
"132","Tether","USDT","2015-07-12","1","1","1","1","3187.449951171875","451600","0","0.007058126552639227","0","0.00044696168466047806","0","0"
"133","Tether","USDT","2015-07-13","1","1","1","1","242557","451600","0","0.5371058458813109","0","0.0004436010704900985","0","0"
"134","Tether","USDT","2015-07-14","1","1","1","1","31441.69921875","451600","0","0.06962289463850753","0","0.0004402906147401724","0","0"
"135","Tether","USDT","2015-07-15","1","1","1","1","1131.719970703125","451600","0","0.0025060229643559012","0","0.0004370292027791341","0","0"
"136","Tether","USDT","2015-07-16","1","1","1","1","33531.8984375","451600","0","0.07425132514946856","0","0.0004338157527586993","0","0"
"137","Tether","USDT","2015-07-17","1","1","1","1","665897","451600","0","1.4745283436669618","0","0.00043064921441739493","0","0"
"138","Tether","USDT","2015-07-18","1","1","1","1","50531.80078125","451600","0","0.1118950415882418","0","0.0004275285679361095","0","0"
"139","Tether","USDT","2015-07-19","1","1","1","1","2708.93994140625","451600","0","0.005998538399925266","0","0.00042445282284304394","0","0"
"140","Tether","USDT","2015-07-20","1","1","1","1","658.780029296875","451600","0","0.0014587688868398473","0","0.0004214210169655936","0","0"
"141","Tether","USDT","2015-07-21","1","1","1","1","5796.419921875","451600","0","0.012835296549767493","0","0.00041843221542683056","0","0"
"142","Tether","USDT","2015-07-22","1","1","1","1","506.54998779296875","451600","0","0.0011216784494972737","0","0.00041548550968438806","0","0"
"143","Tether","USDT","2015-07-23","1","1","1","1","4233.580078125","451600","0","0.009374623733669176","0","0.0004125800166096721","0","0"
"144","Tether","USDT","2015-07-24","1","1","1","1","32139.80078125","451600","0","0.07116873512234279","0","0.00040971487760543823","0","0"
"145","Tether","USDT","2015-07-25","1","1","1","1","521.3359985351562","451600","0","0.001154419837323198","0","0.0004068892577598835","0","0"
"146","Tether","USDT","2015-07-26","1","1","1","1","24.99970054626465","451600","0","5.5358061439912864e-05","0","0.0004041023450355007","0","0"
"147","Tether","USDT","2015-07-27","1","1","1","1","2250.85009765625","451600","0","0.004984167621028011","0","0.00040135334949104154","0","0"
"148","Tether","USDT","2015-07-28","1","1","1","1","50302.69921875","451600","0","0.1113877307766829","0","0.000398641502535021","0","0"
"149","Tether","USDT","2015-07-29","1","1","1","1","404935","451600","0","0.8966674047829938","0","0.0003959660562092826","0","0"
"150","Tether","USDT","2015-07-30","1","1","1","1","28284.69921875","451600","0","0.0626321949042294","0","0.0003933262825012207","0","0"
"151","Tether","USDT","2015-07-31","1","1","1","1","110.27799987792969","451600","0","0.00024419397670046435","0","0.00039072147268333184","0","0"
"152","Tether","USDT","2015-08-01","1","1","1","1","1765.739990234375","451600","0","0.003909964548791796","0","0.0003881509366788362","0","0"
"153","Tether","USDT","2015-08-02","1","1","1","1","4443.419921875","451600","0","0.009839282377934012","0","0.0003856140024521772","0","0"
"154","Tether","USDT","2015-08-03","1","1","1","1","258279","451600","0","0.5719198405668734","0","0.0003831100154232669","0","0"
"155","Tether","USDT","2015-08-04","1","1","1","1","4182.0498046875","451600","0","0.009260517725171611","0","0.00038063833790440713","0","0"
"156","Tether","USDT","2015-08-05","1","1","1","1","11013.2998046875","451600","0","0.024387289204356732","0","0.00037819834855886607","0","0"
"157","Tether","USDT","2015-08-06","1","1","1","1","15978.7001953125","451600","0","0.03538241850157772","0","0.0003757894418801472","0","0"
"158","Tether","USDT","2015-08-07","1","1","1","1","189055","451600","0","0.4186337466784765","0","0.00037341102769103234","0","0"
"159","Tether","USDT","2015-08-08","1","1","1","1","2229.169921875","451600","0","0.004936160145870239","0","0.00037106253066152895","0","0"
"160","Tether","USDT","2015-08-09","1","1","1","1","656.8989868164062","451600","0","0.001454603602339252","0","0.0003687433898448944","0","0"
"161","Tether","USDT","2015-08-10","1","1","1","1","152265","451600","0","0.33716784765279006","0","0.00036645305823095097","0","0"
"162","Tether","USDT","2015-08-11","1","1","1","1","526.4130249023438","451600","0","0.001165662145487918","0","0.0003641910023159451","0","0"
"163","Tether","USDT","2015-08-12","1","1","1","1","1602.3399658203125","451600","0","0.003548139871169868","0","0.00036195670168823993","0","0"
"164","Tether","USDT","2015-08-13","1","1","1","1","1521.3499755859375","451600","0","0.003368799768790827","0","0.00035974964862916527","0","0"
"165","Tether","USDT","2015-08-14","1","1","1","1","2346.280029296875","451600","0","0.0051954827929514506","0","0.00035756934772838246","0","0"
"166","Tether","USDT","2015-08-15","1","1","1","1","4232.47021484375","451600","0","0.009372166109042847","0","0.00035541531551315123","0","0"
"167","Tether","USDT","2015-08-16","1","1","1","1","1643.8199462890625","451600","0","0.0036399910236693147","0","0.0003532870800909168","0","0"
"168","Tether","USDT","2015-08-17","1","1","1","1","20941.599609375","451600","0","0.04637200976389504","0","0.0003511841808046613","0","0"
"169","Tether","USDT","2015-08-18","1","1","1","1","65245.5","451600","0","0.144476306465899","0","0.00034910616790049176","0","0"
"170","Tether","USDT","2015-08-19","1","1","1","1","157207","451600","0","0.34811116031886624","0","0.00034705260220695947","0","0"
"171","Tether","USDT","2015-08-20","1","1","1","1","2840.85009765625","451600","0","0.006290633520053698","0","0.0003450230548256322","0","0"
"172","Tether","USDT","2015-08-21","1","1","1","1","5956.6201171875","451600","0","0.013190035689077723","0","0.0003430171068324599","0","0"
"173","Tether","USDT","2015-08-22","1","1","1","1","1296.3299560546875","451600","0","0.002870526917747315","0","0.0003410343489894977","0","0"
"174","Tether","USDT","2015-08-23","1","1","1","1","2274.5","451600","0","0.005036536758193091","0","0.00033907438146656957","0","0"
"175","Tether","USDT","2015-08-24","1","1","1","1","73636.796875","451600","0","0.1630575661536758","0","0.0003371368135724749","0","0"
"176","Tether","USDT","2015-08-25","1","1","1","1","433444","451600","0","0.9597962798937113","0","0.00033522126349535853","0","0"
"177","Tether","USDT","2015-08-26","1","1","1","1","1643.050048828125","451600","0","0.0036382862020109055","0","0.00033332735805188194","0","0"
"178","Tether","USDT","2015-08-27","1","1","1","1","2445.860107421875","451600","0","0.0054159878375152236","0","0.00033145473244484893","0","0"
"179","Tether","USDT","2015-08-28","1","1","1","1","6212.60986328125","451600","0","0.013756886322589127","0","0.0003296030300289559","0","0"
"180","Tether","USDT","2015-08-29","1","1","1","1","1207.47998046875","451600","0","0.0026737820648112267","0","0.0003277719020843506","0","0"
"181","Tether","USDT","2015-08-30","1","1","1","1","3319.169921875","451600","0","0.00734980053559566","0","0.0003259610075976967","0","0"
"182","Tether","USDT","2015-08-31","1","1","1","1","7021.68994140625","451600","0","0.015548471969455824","0","0.00032417001305045664","0","0"
"183","Tether","USDT","2015-09-01","1","1","1","1","6135.6201171875","451600","0","0.013586404156748229","0","0.0003223985922141153","0","0"
"184","Tether","USDT","2015-09-02","1","1","1","1","1710.0400390625","451600","0","0.0037866254186503545","0","0.0003206464259520821","0","0"
"185","Tether","USDT","2015-09-03","1","1","1","1","889.6329956054688","451600","0","0.0019699579176383278","0","0.0003189132020280168","0","0"
"186","Tether","USDT","2015-09-04","1","1","1","1","672.1329956054688","451600","0","0.0014883370141839432","0","0.0003171986149203393","0","0"
"187","Tether","USDT","2015-09-05","1","1","1","1","13466.7998046875","451600","0","0.02982019443022033","0","0.0003155023656426904","0","0"
"188","Tether","USDT","2015-09-06","1","1","1","1","17950.5","451600","0","0.03974867139061116","0","0.0003138241615701229","0","0"
"189","Tether","USDT","2015-09-07","1","1","1","1","22316","451600","0","0.04941541186891054","0","0.0003121637162708101","0","0"
"190","Tether","USDT","2015-09-08","1","1","1","1","2962.64990234375","451600","0","0.0065603407934981175","0","0.000310520749343069","0","0"
"191","Tether","USDT","2015-09-09","1","1","1","1","106307","451600","0","0.2354007971656333","0","0.00030889498625750317","0","0"
"192","Tether","USDT","2015-09-10","1","1","1","1","9264.5498046875","451600","0","0.020514946423134412","0","0.0003072861582040787","0","0"
"193","Tether","USDT","2015-09-11","1","1","1","1","29212.80078125","451600","0","0.06468733565378654","0","0.0003056940019439539","0","0"
"194","Tether","USDT","2015-09-12","1","1","1","1","4331.169921875","451600","0","0.009590721704771921","0","0.0003041182596658923","0","0"
"195","Tether","USDT","2015-09-13","1","1","1","1","695.7030029296875","451600","0","0.001540529235893905","0","0.0003025586788470928","0","0"
"196","Tether","USDT","2015-09-14","1","1","1","1","227.9510040283203","451600","0","0.0005047630735790972","0","0.00030101501211828117","0","0"
"197","Tether","USDT","2015-09-15","1","1","1","1","71981.796875","451600","0","0.1593928185894597","0","0.00029948701713290916","0","0"
"198","Tether","USDT","2015-09-16","1","1","1","1","52821.1015625","451600","0","0.11696435244131975","0","0.0002979744564403187","0","0"
"199","Tether","USDT","2015-09-17","1","1","1","1","28268","451600","0","0.06259521700620017","0","0.00029647709736272917","0","0"
"200","Tether","USDT","2015-09-18","1","1","1","1","15623.5","451600","0","0.0345958813108946","0","0.0002949947118759155","0","0"
"201","Tether","USDT","2015-09-19","1","1","1","1","820.9739990234375","451600","0","0.001817922938492997","0","0.00029352707649344826","0","0"
"202","Tether","USDT","2015-09-20","1","1","1","1","112.47699737548828","451600","0","0.0002490633245692832","0","0.0002920739721543718","0","0"
"203","Tether","USDT","2015-09-21","1","1","1","1","9470.169921875","451600","0","0.02097026112018379","0","0.0002906351841142025","0","0"
"204","Tether","USDT","2015-09-22","1","1","1","1","19998.30078125","451600","0","0.044283216964681134","0","0.0002892105018391329","0","0"
"205","Tether","USDT","2015-09-23","1","1","1","1","5751.47021484375","451600","0","0.01273576221178864","0","0.0002877997189033322","0","0"
"206","Tether","USDT","2015-09-24","1","1","1","1","103489","451600","0","0.2291607617360496","0","0.00028640263288923836","0","0"
"207","Tether","USDT","2015-09-25","1","1","1","1","608.1610107421875","451600","0","0.0013466807146638342","0","0.00028501904529073965","0","0"
"208","Tether","USDT","2015-09-26","1","1","1","1","528.2260131835938","451600","0","0.0011696767342417932","0","0.0002836487614191495","0","0"
"209","Tether","USDT","2015-09-27","1","1","1","1","1997.5799560546875","451600","0","0.004423339140953692","0","0.00028229159031188086","0","0"
"210","Tether","USDT","2015-09-28","1","1","1","1","394927","451600","0","0.8745062001771479","0","0.00028094734464372906","0","0"
"211","Tether","USDT","2015-09-29","1","1","1","1","419071","451600","0","0.9279694419840567","0","0.0002796158406406782","0","0"
"212","Tether","USDT","2015-09-30","1","1","1","1","142982","451600","0","0.31661204605845883","0","0.0002782968979961467","0","0"
