"SNo","name","symbol","date","daily_high","daily_low","open_price","close_price","volume","marketcap","daily_percent_change","liquidity_ratio","true_range","average_true_range","volatility_ratio","daily_percent_change_min_max"
"1","Dogecoin","DOGE","2013-12-16","0.0008658739970996976","0.0001502130035078153","0.0002993119996972382","0.00020473099721129984","0","1509085.15965","-46.19769540238341","0","0.0007156609935918823","0.0007156609935918823","1","82.65186343382943"
"2","Dogecoin","DOGE","2013-12-17","0.0002887900045607239","0.00011559300037333742","0.00020688900258392096","0.00026853999588638544","0","2169687.9813","22.95784398855355","0","0.00017319700418738648","0.0004444289988896344","0.38970680270662694","59.97333752975108"
"3","Dogecoin","DOGE","2013-12-18","0.0003616310132201761","0.00020460800442378968","0.0002673169947229326","0.0003616310132201761","0","3188943.20963","26.08017981019266","0","0.00015702300879638642","0.0003486270021918851","0.45040403585824546","43.42078059018247"
"4","Dogecoin","DOGE","2013-12-19","0.0015196700114756823","0.00032830299460329115","0.00039505399763584137","0.0011624899925664067","0","11150339.2183","66.01656787051661","0","0.001191367016872391","0.0005593120058620116","2.1300580076700775","78.39642869016734"
"5","Dogecoin","DOGE","2013-12-20","0.0011429199948906898","0.0006617510225623846","0.0011429199948906898","0.0007038660114631057","0","7284337.11836","-62.37749461931477","0","0.00048116897232830524","0.0005436833991552704","0.8850168555374419","42.099969768603515"
"6","Dogecoin","DOGE","2013-12-21","0.000700486998539418","0.0003542760096024722","0.000700486998539418","0.000393678987165913","0","4360316.34343","-77.93355027206547","0","0.0003462109889369458","0.0005107713307855496","0.6778199324627023","49.4243275976326"
"7","Dogecoin","DOGE","2013-12-22","0.0004975799820385873","0.00027965300250798464","0.0003911569947376847","0.00031476200092583895","0","3706592.18772","-24.27071679146086","0","0.0002179269795306027","0.0004689364234634143","0.4647260665338465","43.79737678307614"
"8","Dogecoin","DOGE","2013-12-23","0.0004595300124492496","0.00029352400451898575","0.00031266099540516734","0.00045118501293472946","0","5644793.35139","30.702264826691316","0","0.00016600600793026388","0.0004310701215217705","0.38510209741335555","36.12517211780537"
"9","Dogecoin","DOGE","2013-12-24","0.0009130489779636264","0.00045048099127598107","0.00045048099127598107","0.000685547012835741","0","9075937.82287","34.28882588043345","0","0.0004625679866876453","0.0004345698843179788","1.0644271574722837","50.6619029046296"
"10","Dogecoin","DOGE","2013-12-25","0.0006936800200492144","0.0005582980229519308","0.0006862989976070821","0.0005867009749636054","0","8194483.24403","-16.975942923847203","0","0.0001353819970972836","0.0004046510955959093","0.3345647610268134","19.516490771592167"
"11","Dogecoin","DOGE","2013-12-26","0.0007057270267978311","0.0005434529739432037","0.0005881880060769618","0.0006019640131853521","0","8836621.0156","2.288510078117997","0","0.00016227405285462737","0.00038261681898306546","0.4241163608173994","22.99388385207952"
"12","Dogecoin","DOGE","2013-12-27","0.0006281550158746541","0.0004969140281900764","0.0006029909709468484","0.0005219000158831477","477422","8016603.64892","-15.537641807977403","0.05955414797940254","0.0001312409876845777","0.0003616688330415248","0.3628761333424308","20.89308918465539"
"13","Dogecoin","DOGE","2013-12-28","0.0005399810033850372","0.0004576380015350878","0.0005239659803919494","0.0004585330025292933","341581","7374148.77651","-14.27006943921685","0.04632141422045755","8.234300184994936e-05","0.00034018223064217286","0.2420555644382361","15.249240498046579"
"14","Dogecoin","DOGE","2013-12-29","0.0004924290115013719","0.00039893199573270977","0.00045867200242355466","0.00045448000309988856","360974","7634717.16966","-0.9223726665801731","0.0472805988720176","9.34970157686621e-05","0.0003225618581512078","0.2898576301133327","18.986902393016628"
